Symbol,Exchange,Company_Name,PE_Ratio,ROE,Debt_To_Equity,Revenue_Growth_YoY,Profit_Growth_YoY,Operating_Cashflow,Promoter_Holding,FII_DII_Pct,Public_Pct,Latest_Close,EMA_50,EMA_200,RSI_14,Trend
IJH,US,IJH,22.50,16.40%,0.38,12.80%,14.50%,"₹113,504,997",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GLD,US,GLD,22.50,16.40%,0.38,12.80%,14.50%,"₹558,345,016",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MSTX,US,MSTX,9.28,16.40%,0.38,12.80%,14.50%,"₹13,927,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CIG,US,CIG,2.17,16.40%,0.38,12.80%,14.50%,"₹3,254,700",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GELS,US,GELS,0.53,16.40%,0.38,12.80%,14.50%,"₹795,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
COP,US,COP,22.50,16.40%,0.38,12.80%,14.50%,"₹165,915,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ADBG,US,ADBG,3.53,16.40%,0.38,12.80%,14.50%,"₹5,295,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
UAMY,US,UAMY,6.05,16.40%,0.38,12.80%,14.50%,"₹9,067,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SBUX,US,SBUX,22.50,16.40%,0.38,12.80%,14.50%,"₹159,660,004",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
U,US,U,22.50,16.40%,0.38,12.80%,14.50%,"₹46,439,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EQT,US,EQT,22.50,16.40%,0.38,12.80%,14.50%,"₹73,980,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CTM,US,CTM,0.64,16.40%,0.38,12.80%,14.50%,"₹952,800",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SPIB,US,SPIB,22.50,16.40%,0.38,12.80%,14.50%,"₹49,927,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
XLC,US,XLC,22.50,16.40%,0.38,12.80%,14.50%,"₹169,732,498",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MSOS,US,MSOS,4.61,16.40%,0.38,12.80%,14.50%,"₹6,915,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
FITB,US,FITB,22.50,16.40%,0.38,12.80%,14.50%,"₹87,284,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NTSK,US,NTSK,13.59,16.40%,0.38,12.80%,14.50%,"₹20,385,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
FLO,US,FLO,8.37,16.40%,0.38,12.80%,14.50%,"₹12,556,950",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NASA,US,NASA,22.50,16.40%,0.38,12.80%,14.50%,"₹37,027,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JZXN,US,JZXN,1.19,16.40%,0.38,12.80%,14.50%,"₹1,787,250",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JHX,US,JHX,22.50,16.40%,0.38,12.80%,14.50%,"₹39,435,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
XPEV,US,XPEV,13.98,16.40%,0.38,12.80%,14.50%,"₹20,962,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AMPX,US,AMPX,11.23,16.40%,0.38,12.80%,14.50%,"₹16,844,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CSGP,US,CSGP,22.50,16.40%,0.38,12.80%,14.50%,"₹42,735,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
UVXY,US,UVXY,22.50,16.40%,0.38,12.80%,14.50%,"₹34,481,100",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ABCL,US,ABCL,6.70,16.40%,0.38,12.80%,14.50%,"₹10,042,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SCHH,US,SCHH,22.50,16.40%,0.38,12.80%,14.50%,"₹36,135,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BLDP,US,BLDP,2.98,16.40%,0.38,12.80%,14.50%,"₹4,470,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ABAT,US,ABAT,2.55,16.40%,0.38,12.80%,14.50%,"₹3,824,850",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NAK,US,NAK,1.70,16.40%,0.38,12.80%,14.50%,"₹2,542,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AI,US,AI,9.24,16.40%,0.38,12.80%,14.50%,"₹13,867,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
WMB,US,WMB,22.50,16.40%,0.38,12.80%,14.50%,"₹112,274,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
S,US,S,20.03,16.40%,0.38,12.80%,14.50%,"₹30,045,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
COUR,US,COUR,5.61,16.40%,0.38,12.80%,14.50%,"₹8,407,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ETHU,US,ETHU,16.75,16.40%,0.38,12.80%,14.50%,"₹25,132,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JBS,US,JBS,12.06,16.40%,0.38,12.80%,14.50%,"₹18,082,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AGEN,US,AGEN,4.95,16.40%,0.38,12.80%,14.50%,"₹7,432,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VRRM,US,VRRM,4.33,16.40%,0.38,12.80%,14.50%,"₹6,495,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
XOVR,US,XOVR,20.25,16.40%,0.38,12.80%,14.50%,"₹30,367,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SRXH,US,SRXH,2.35,16.40%,0.38,12.80%,14.50%,"₹3,522,300",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AAOX,US,AAOX,16.38,16.40%,0.38,12.80%,14.50%,"₹24,569,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GOOGN,US,GOOGN,22.50,16.40%,0.38,12.80%,14.50%,"₹77,399,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ARKK,US,ARKK,22.50,16.40%,0.38,12.80%,14.50%,"₹119,279,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HUN,US,HUN,11.93,16.40%,0.38,12.80%,14.50%,"₹17,895,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ABSI,US,ABSI,9.81,16.40%,0.38,12.80%,14.50%,"₹14,715,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SCO,US,SCO,22.50,16.40%,0.38,12.80%,14.50%,"₹43,267,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LCDL,US,LCDL,nan,16.40%,0.38,12.80%,14.50%,₹nan,52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SHFS,US,SHFS,0.21,16.40%,0.38,12.80%,14.50%,"₹307,650",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SNOW,US,SNOW,22.50,16.40%,0.38,12.80%,14.50%,"₹402,900,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ICCM,US,ICCM,3.60,16.40%,0.38,12.80%,14.50%,"₹5,400,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
FINA,US,FINA,22.50,16.40%,0.38,12.80%,14.50%,"₹37,716,751",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GLE,US,GLE,0.42,16.40%,0.38,12.80%,14.50%,"₹633,300",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
M,US,M,22.50,16.40%,0.38,12.80%,14.50%,"₹35,699,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CELZ,US,CELZ,0.80,16.40%,0.38,12.80%,14.50%,"₹1,203,900",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
YMM,US,YMM,9.23,16.40%,0.38,12.80%,14.50%,"₹13,837,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CBRS,US,CBRS,22.50,16.40%,0.38,12.80%,14.50%,"₹282,719,994",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DOC,US,DOC,21.88,16.40%,0.38,12.80%,14.50%,"₹32,812,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
OSCR,US,OSCR,22.50,16.40%,0.38,12.80%,14.50%,"₹46,372,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ZTS,US,ZTS,22.50,16.40%,0.38,12.80%,14.50%,"₹111,870,003",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JEPQ,US,JEPQ,22.50,16.40%,0.38,12.80%,14.50%,"₹89,925,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IAU,US,IAU,22.50,16.40%,0.38,12.80%,14.50%,"₹114,457,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IOT,US,IOT,22.50,16.40%,0.38,12.80%,14.50%,"₹54,405,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SBS,US,SBS,5.93,16.40%,0.38,12.80%,14.50%,"₹8,895,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IEF,US,IEF,22.50,16.40%,0.38,12.80%,14.50%,"₹140,722,504",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IREZ,US,IREZ,9.33,16.40%,0.38,12.80%,14.50%,"₹13,995,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EWT,US,EWT,22.50,16.40%,0.38,12.80%,14.50%,"₹152,700,005",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ENPH,US,ENPH,22.50,16.40%,0.38,12.80%,14.50%,"₹65,580,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VLY,US,VLY,14.90,16.40%,0.38,12.80%,14.50%,"₹22,349,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
QQQI,US,QQQI,22.50,16.40%,0.38,12.80%,14.50%,"₹83,534,552",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
D,US,D,22.50,16.40%,0.38,12.80%,14.50%,"₹106,424,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ASTX,US,ASTX,15.06,16.40%,0.38,12.80%,14.50%,"₹22,590,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MPU,US,MPU,0.25,16.40%,0.38,12.80%,14.50%,"₹375,900",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MBLY,US,MBLY,9.80,16.40%,0.38,12.80%,14.50%,"₹14,700,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GLXG,US,GLXG,1.25,16.40%,0.38,12.80%,14.50%,"₹1,875,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TECH,US,TECH,22.50,16.40%,0.38,12.80%,14.50%,"₹107,227,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VFC,US,VFC,17.30,16.40%,0.38,12.80%,14.50%,"₹25,942,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
FTRK,US,FTRK,0.42,16.40%,0.38,12.80%,14.50%,"₹635,850",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TEM,US,TEM,22.50,16.40%,0.38,12.80%,14.50%,"₹85,552,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NIXX,US,NIXX,1.27,16.40%,0.38,12.80%,14.50%,"₹1,912,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BORR,US,BORR,4.28,16.40%,0.38,12.80%,14.50%,"₹6,427,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DGXX,US,DGXX,3.95,16.40%,0.38,12.80%,14.50%,"₹5,932,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
KOPN,US,KOPN,4.26,16.40%,0.38,12.80%,14.50%,"₹6,389,550",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SMCX,US,SMCX,7.16,16.40%,0.38,12.80%,14.50%,"₹10,740,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CLRO,US,CLRO,7.60,16.40%,0.38,12.80%,14.50%,"₹11,400,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
METU,US,METU,22.50,16.40%,0.38,12.80%,14.50%,"₹42,599,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BAX,US,BAX,22.30,16.40%,0.38,12.80%,14.50%,"₹33,449,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MPT,US,MPT,4.78,16.40%,0.38,12.80%,14.50%,"₹7,162,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PCT,US,PCT,7.05,16.40%,0.38,12.80%,14.50%,"₹10,582,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TNA,US,TNA,22.50,16.40%,0.38,12.80%,14.50%,"₹107,512,505",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SKUU,US,SKUU,22.50,16.40%,0.38,12.80%,14.50%,"₹46,185,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
UNH,US,UNH,22.50,16.40%,0.38,12.80%,14.50%,"₹632,287,491",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VRT,US,VRT,22.50,16.40%,0.38,12.80%,14.50%,"₹450,345,016",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CNP,US,CNP,22.50,16.40%,0.38,12.80%,14.50%,"₹64,830,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EXK,US,EXK,7.91,16.40%,0.38,12.80%,14.50%,"₹11,865,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ROKU,US,ROKU,22.50,16.40%,0.38,12.80%,14.50%,"₹214,695,007",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MTEN,US,MTEN,1.14,16.40%,0.38,12.80%,14.50%,"₹1,704,150",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
WCT,US,WCT,1.12,16.40%,0.38,12.80%,14.50%,"₹1,680,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VTEB,US,VTEB,22.50,16.40%,0.38,12.80%,14.50%,"₹75,344,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TU,US,TU,10.56,16.40%,0.38,12.80%,14.50%,"₹15,847,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CUPR,US,CUPR,4.20,16.40%,0.38,12.80%,14.50%,"₹6,294,300",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
XP,US,XP,17.05,16.40%,0.38,12.80%,14.50%,"₹25,567,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IQ,US,IQ,1.19,16.40%,0.38,12.80%,14.50%,"₹1,785,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
INDA,US,INDA,22.50,16.40%,0.38,12.80%,14.50%,"₹73,192,497",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VXUS,US,VXUS,22.50,16.40%,0.38,12.80%,14.50%,"₹127,248,447",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GEN,US,GEN,22.50,16.40%,0.38,12.80%,14.50%,"₹39,517,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SHEL,US,SHEL,22.50,16.40%,0.38,12.80%,14.50%,"₹126,330,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BRBR,US,BRBR,12.21,16.40%,0.38,12.80%,14.50%,"₹18,315,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GPRO,US,GPRO,0.70,16.40%,0.38,12.80%,14.50%,"₹1,047,900",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ARRY,US,ARRY,6.34,16.40%,0.38,12.80%,14.50%,"₹9,510,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LUV,US,LUV,22.50,16.40%,0.38,12.80%,14.50%,"₹74,054,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
FLY,US,FLY,21.25,16.40%,0.38,12.80%,14.50%,"₹31,879,051",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AA,US,AA,22.50,16.40%,0.38,12.80%,14.50%,"₹72,645,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JPST,US,JPST,22.50,16.40%,0.38,12.80%,14.50%,"₹75,727,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
USO,US,USO,22.50,16.40%,0.38,12.80%,14.50%,"₹179,272,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
FTNT,US,FTNT,22.50,16.40%,0.38,12.80%,14.50%,"₹245,759,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GENI,US,GENI,6.47,16.40%,0.38,12.80%,14.50%,"₹9,712,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AHMA,US,AHMA,1.82,16.40%,0.38,12.80%,14.50%,"₹2,722,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CCUP,US,CCUP,1.58,16.40%,0.38,12.80%,14.50%,"₹2,370,450",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SO,US,SO,22.50,16.40%,0.38,12.80%,14.50%,"₹142,702,503",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
O,US,O,22.50,16.40%,0.38,12.80%,14.50%,"₹95,870,401",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
FIS,US,FIS,22.50,16.40%,0.38,12.80%,14.50%,"₹62,032,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BCDA,US,BCDA,0.86,16.40%,0.38,12.80%,14.50%,"₹1,289,550",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ALM,US,ALM,14.26,16.40%,0.38,12.80%,14.50%,"₹21,382,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GTLB,US,GTLB,22.50,16.40%,0.38,12.80%,14.50%,"₹48,967,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NTLA,US,NTLA,13.06,16.40%,0.38,12.80%,14.50%,"₹19,590,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EMB,US,EMB,22.50,16.40%,0.38,12.80%,14.50%,"₹143,625,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NRGV,US,NRGV,3.27,16.40%,0.38,12.80%,14.50%,"₹4,897,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ALHC,US,ALHC,21.16,16.40%,0.38,12.80%,14.50%,"₹31,732,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
UNG,US,UNG,10.55,16.40%,0.38,12.80%,14.50%,"₹15,825,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GNS,US,GNS,0.18,16.40%,0.38,12.80%,14.50%,"₹273,300",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
INDI,US,INDI,4.03,16.40%,0.38,12.80%,14.50%,"₹6,045,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MS,US,MS,22.50,16.40%,0.38,12.80%,14.50%,"₹343,905,006",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GDXJ,US,GDXJ,22.50,16.40%,0.38,12.80%,14.50%,"₹144,899,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CRGY,US,CRGY,10.06,16.40%,0.38,12.80%,14.50%,"₹15,097,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SNK,US,SNK,22.50,16.40%,0.38,12.80%,14.50%,"₹38,760,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
REI,US,REI,1.22,16.40%,0.38,12.80%,14.50%,"₹1,822,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PDBC,US,PDBC,17.07,16.40%,0.38,12.80%,14.50%,"₹25,605,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EWJ,US,EWJ,22.50,16.40%,0.38,12.80%,14.50%,"₹140,055,004",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ALP,US,ALP,0.32,16.40%,0.38,12.80%,14.50%,"₹478,200",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
APPS,US,APPS,9.56,16.40%,0.38,12.80%,14.50%,"₹14,347,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IYR,US,IYR,22.50,16.40%,0.38,12.80%,14.50%,"₹156,105,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SW,US,SW,22.50,16.40%,0.38,12.80%,14.50%,"₹65,497,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
STI,US,STI,7.08,16.40%,0.38,12.80%,14.50%,"₹10,620,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
FSLY,US,FSLY,19.46,16.40%,0.38,12.80%,14.50%,"₹29,189,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NWSA,US,NWSA,22.50,16.40%,0.38,12.80%,14.50%,"₹41,902,499",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PACB,US,PACB,1.51,16.40%,0.38,12.80%,14.50%,"₹2,272,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AMKR,US,AMKR,22.50,16.40%,0.38,12.80%,14.50%,"₹99,645,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TJX,US,TJX,22.50,16.40%,0.38,12.80%,14.50%,"₹227,009,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ALAB,US,ALAB,22.50,16.40%,0.38,12.80%,14.50%,"₹521,332,214",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
WOLF,US,WOLF,22.50,16.40%,0.38,12.80%,14.50%,"₹52,162,502",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
VISN,US,VISN,12.15,16.40%,0.38,12.80%,14.50%,"₹18,224,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CABA,US,CABA,2.76,16.40%,0.38,12.80%,14.50%,"₹4,132,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IP,US,IP,22.50,16.40%,0.38,12.80%,14.50%,"₹55,350,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ONFO,US,ONFO,0.15,16.40%,0.38,12.80%,14.50%,"₹220,350",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TMUS,US,TMUS,22.50,16.40%,0.38,12.80%,14.50%,"₹281,662,491",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
XEL,US,XEL,22.50,16.40%,0.38,12.80%,14.50%,"₹119,205,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
USDE,US,USDE,1.87,16.40%,0.38,12.80%,14.50%,"₹2,805,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IVVD,US,IVVD,0.78,16.40%,0.38,12.80%,14.50%,"₹1,171,200",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DSY,US,DSY,3.38,16.40%,0.38,12.80%,14.50%,"₹5,070,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
XYZ,US,XYZ,22.50,16.40%,0.38,12.80%,14.50%,"₹123,487,495",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CARR,US,CARR,22.50,16.40%,0.38,12.80%,14.50%,"₹103,020,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ERAS,US,ERAS,21.40,16.40%,0.38,12.80%,14.50%,"₹32,105,850",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AKBA,US,AKBA,1.38,16.40%,0.38,12.80%,14.50%,"₹2,077,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ROIV,US,ROIV,22.50,16.40%,0.38,12.80%,14.50%,"₹52,379,997",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ENVX,US,ENVX,5.13,16.40%,0.38,12.80%,14.50%,"₹7,695,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MNST,US,MNST,22.50,16.40%,0.38,12.80%,14.50%,"₹147,544,498",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
QYLD,US,QYLD,18.26,16.40%,0.38,12.80%,14.50%,"₹27,382,650",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IRE,US,IRE,11.74,16.40%,0.38,12.80%,14.50%,"₹17,610,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GPK,US,GPK,10.51,16.40%,0.38,12.80%,14.50%,"₹15,765,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BA,US,BA,22.50,16.40%,0.38,12.80%,14.50%,"₹329,377,510",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PK,US,PK,14.62,16.40%,0.38,12.80%,14.50%,"₹21,937,500",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TEVA,US,TEVA,22.50,16.40%,0.38,12.80%,14.50%,"₹47,490,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
INVH,US,INVH,22.50,16.40%,0.38,12.80%,14.50%,"₹44,834,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NXE,US,NXE,9.23,16.40%,0.38,12.80%,14.50%,"₹13,837,501",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
